title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Delight,0.0,0,restaurants,Al Bayoniya Area,,,26.4382679,50.11542479999999,,,,Khobar
Density,4.9,26,restaurants,Prince Mohammed Bin Fahd University,,,26.328662,50.180285,,,,Khobar
Derby Coffee,0.0,0,restaurants,West Dammam Al Faisaliyah,,,26.4613802,50.0610697,,,,Dammam
Derby Coffee,4.0,9,restaurants,Jubail University College,,,26.5459257,50.0061509,,,,Jubail
Derby Coffee,0.0,0,restaurants,Al Khobar Promenade,,,26.3798085,50.0574859,,,,Khobar
Derwazat AL Khabaz,4.8,26,restaurants,West Dammam Al Faisaliyah,,,26.37691279406707,50.06017075152057,,,,Dammam
Derwazat AL Khabaz,5.0,18,restaurants,Dhahran Expo Area,,,26.300419,50.208568,,,,Dhahran
Derwazet Al Bait,4.6,28,restaurants,Central Dammam Al Danah,,,26.4138088,50.1750146,,,,Dammam
Des Perdes Restaurant,4.0,5,Restaurant,"2J8X+5H2, شارع مساعد بن عبدالعزيز، Jubail City Center, الامير مشهور, Al Jubail 35514, Saudi Arabia",+966 53 093 3056,,27.0153881,49.6488905,true,false,false,Jubail
Desi Flavours,4.3,40,restaurants,Dhahran Sports Club,,,26.2939398,50.21055510000001,,,,Dhahran
Dessert village,4.7,39,restaurants,Jubail Industrial City,,,26.9906081,49.6564687,,,,Jubail
Destination35,4.3,7,restaurants,Al Rakah,,,26.360165,50.206536,,,,Khobar
Detective Cafe,5.0,3,restaurants,Tamimi Markets Khobar,,,26.35183797575057,50.21125598115919,,,,Khobar
Dewanieh Qodou,4.6,31,restaurants,Dhahran Mall,,,26.28427949605617,50.18911184358593,,,,Dhahran
Dhabi Al Janoub Restaurant,4.4,111,restaurants,West Dammam Al Faisaliyah,,,26.3458257,50.0430799,,,,Dammam
Dhahia Juice,4.7,95,restaurants,West Dammam Al Faisaliyah,,,26.399142,50.09510479999999,,,,Dammam
Dhahia Juice,4.5,76,restaurants,Al Rakah,,,26.3204755,50.2155232,,,,Khobar
Dhahran Jubail Restaurant,4.0,1,Indian restaurant,"ENAA6524, 4129 القاسم بن نصر, Gharbal Mazari' Subdivision, 6524, Al Jubail 35712, Saudi Arabia",,,27.0178523,49.6281584,true,true,false,Jubail
Dhaka Restaurant,4.0,22,Restaurant,"2M64+WFV, شارع الهفوف،, Al Jubail 35514, Saudi Arabia",+966 50 239 9580,,27.012374,49.6561662,true,true,false,Jubail
Dice,4.0,34,restaurants,Al Khobar Promenade,,,26.3076203,50.1808174,,,,Khobar
Diet Center,4.7,87,restaurants,West Dammam Al Faisaliyah,,,26.404981,50.069748,,,,Dammam
Diet Center,4.4,122,restaurants,Aramco Residential Compound,,,26.303589,50.205571,,,,Dhahran
Diet Center,4.3,145,restaurants,Jubail Fish Market,,,27.012047,49.641833,,,,Jubail
Diet Center,4.3,83,restaurants,Prince Mohammed Bin Fahd University,,,26.36014669999999,50.1896546,,,,Khobar
Diet Mood Healthy Restaurant‏,2.6,25,Health food restaurant,"14 A St, Al Khuzama, Al Khobar 34719, Saudi Arabia",+966 56 592 3220,https://www.instagram.com/diet_mood,26.2082911,50.1921578,true,false,true,Khobar
Diet Parking,3.0,9,restaurants,Al Khobar Promenade,,,26.39120849486254,50.07336096887168,,,,Khobar
Diet sense restaurant,4.2,11,Health food restaurant,"CF8Q+8C, 4761 King Abdulaziz St, Al Taawun, Khafji 39255, Saudi Arabia",+966 55 409 6471,https://instagram.com/dietsense?igshid=MzRlODBiNWFlZA==,28.4157758,48.4885627,true,false,true,Khafji
Dieters healthy food restaurant,4.8,36,restaurants,King Fahd Park Dammam,,,26.3662038,49.9647528,,,,Dammam
Different Bukhari,4.4,641,restaurants,West Dammam Al Faisaliyah,,,26.4133379,50.0312712,,,,Dammam
Different Bukhari,4.6,284,restaurants,Aramco Residential Compound,,,26.3454268,50.13707019999999,,,,Dhahran
Different Juice,3.0,2,restaurants,Dhahran Sports Club,,,26.4002151,50.1174496,,,,Dhahran
Different sweet,3.0,2,restaurants,Prince Mohammed Bin Fahd University,,,26.4383174,50.11545639999999,,,,Khobar
Dihliz Grilled Restaurant,4.2,79,restaurants,Dammam Corniche,,,26.469894,50.047615,,,,Dammam
Dime,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.43829645743744,50.11534431719665,,,,Khobar
Distinctive Taste Restaurants,4.0,3,restaurants,Dhahran Sports Club,,,26.326147,50.167031,,,,Dhahran
Diversity juices,4.4,18,restaurants,Al Waha District,,,26.3934636,50.1047849,,,,Dammam
Diwaniat Qahwat Almasa,4.1,11,restaurants,Al Waha District,,,26.42116300000001,50.08492769999999,,,,Dammam
Diwaniyah Aldiwan,0.0,0,restaurants,King Fahd Park Dammam,,,26.4172838,50.0610387,,,,Dammam
Diyar Al Sham,0.0,0,restaurants,King Fahd Park Dammam,,,26.44167655828154,50.12070087301635,,,,Dammam
Do.Donut,4.4,119,restaurants,Dhahran Sports Club,,,26.29934518626753,50.17421255337295,,,,Dhahran
Doka Bakery House,4.4,74,restaurants,Tamimi Markets Khobar,,,26.310421,50.2242052,,,,Khobar
Dokan Falafel,4.4,207,restaurants,West Dammam Al Faisaliyah,,,26.375124,50.043859,,,,Dammam
Dolma,4.5,73,restaurants,East Dammam Al Adamah,,,26.436389,50.047167,,,,Dammam
Dolma,4.8,100,restaurants,Dhahran Sports Club,,,26.3826894,50.104336,,,,Dhahran
Dolma Mama,4.4,74,restaurants,Al Waha District,,,26.4172551,50.0925764,,,,Dammam
Dolma Mama,4.6,56,restaurants,Tamimi Markets Khobar,,,26.314547,50.210099,,,,Khobar
Dom Bakery,5.0,1,restaurants,King Fahd Park Dammam,,,26.4065693,50.0933432,,,,Dammam
Dom Bakery,4.8,13,restaurants,Jubail Industrial City,,,26.96933629911615,49.64537023072317,,,,Jubail
Domino's Pizza,4.4,208,restaurants,Dammam Corniche,,,26.434966,50.117113,,,,Dammam
Domino's Pizza,4.5,235,restaurants,Dhahran Sports Club,,,26.29475424238049,50.17051134473993,,,,Dhahran
Domino's Pizza,4.2,207,restaurants,Jubail University College,,,26.469879,50.045666,,,,Jubail
Domino's Pizza,4.5,216,restaurants,Prince Mohammed Bin Fahd University,,,26.387493,50.178327,,,,Khobar
Don Dou,4.3,103,restaurants,Jubail Industrial City,,,26.99978932814468,49.65979104232787,,,,Jubail
Donatella,5.0,1,restaurants,Central Dammam Al Danah,,,26.4382679,50.11542479999999,,,,Dammam
Donut Time,4.6,121,restaurants,Al Waha District,,,26.441913,50.122158,,,,Dammam
Donut Time,4.6,84,restaurants,Dhahran Mall,,,26.210374,50.205743,,,,Dhahran
Donut Time,4.4,260,restaurants,Jubail University College,,,26.54579811671422,50.01950671163939,,,,Jubail
Dose,4.3,284,restaurants,Al Waha District,,,26.457927,50.12036,,,,Dammam
Dose,4.3,568,restaurants,Jubail Fish Market,,,27.1471106,49.56721040000001,,,,Jubail
Dose,4.5,134,restaurants,Al Khobar Gate,,,26.31259580006751,50.21725301593856,,,,Khobar
Dot Bakery,4.6,151,restaurants,Al Khobar Promenade,,,26.28205684810356,50.221862709787,,,,Khobar
Double A speciality cafe,4.5,73,restaurants,Al Khobar Gate,,,26.3423448,50.1809811,,,,Khobar
Double i,4.5,704,restaurants,Jubail Fish Market,,,27.158944,49.535906,,,,Jubail
Dough & Fire,4.4,47,restaurants,King Fahd Park Dammam,,,26.41585,50.024025,,,,Dammam
Dozen,4.4,11,restaurants,Al Waha District,,,26.4718194115712,50.0918290010254,,,,Dammam
Dragon Power,4.8,5,restaurants,East Dammam Al Adamah,,,26.439976,50.125262,,,,Dammam
Drama,4.2,219,restaurants,Central Dammam Al Danah,,,26.4035543,50.06350699999999,,,,Dammam
Drama,4.2,104,restaurants,Al Khobar Gate,,,26.30357619999999,50.2053117,,,,Khobar
Drwazt Al Sayyad,4.7,34,restaurants,Al Waha District,,,26.45662,50.092481,,,,Dammam
Duckens,5.0,1,restaurants,Dammam Corniche,,,26.3902318,50.0661472,,,,Dammam
Dukan Altiseinat,4.2,71,restaurants,Al Khobar Promenade,,,26.3023505805499,50.17780919127501,,,,Khobar
Dukan Balilah,4.5,103,restaurants,Central Dammam Al Danah,,,26.4053325,50.0375389,,,,Dammam
Dukkan Waffle,0.0,0,restaurants,Al Waha District,,,26.368756,50.067075,,,,Dammam
Dukkan Waffle,4.7,79,restaurants,Al Khobar Gate,,,26.2103458,50.20361009999999,,,,Khobar
Dunkin Donuts,4.1,253,restaurants,King Fahd Park Dammam,,,26.4148867,50.07605479999999,,,,Dammam
Dunkin Donuts,4.4,331,restaurants,Aramco Residential Compound,,,26.333133,50.148065,,,,Dhahran
Dunkin Donuts,4.2,374,restaurants,Jubail University College,,,26.47652153122371,50.05589296627043,,,,Jubail
Dunkin Donuts,4.3,279,restaurants,Prince Mohammed Bin Fahd University,,,26.35946635,50.1883766,,,,Khobar
Dunkin' Donuts,4.4,333,restaurants,Al Bayoniya Area,,,26.31989276816578,50.20792415152053,,,,Khobar
Durat Al-Bukhari Restaurant,4.4,80,Restaurant,"BUILDING No. 7916, Additional No:4214, Jubail City Center, AL JABAL road, Al Jubail 35514, Saudi Arabia",+966 59 834 7509,,27.0071856,49.6549678,true,true,false,Jubail
Duratsamad,4.1,79,restaurants,Al Waha District,,,26.45660132174789,50.0968004809836,,,,Dammam
EASTWING BURGER,4.6,18,restaurants,King Fahd Park Dammam,,,26.4139611,50.1188852,,,,Dammam
ELASTIEN PROTIEN,3.9,20,restaurants,Central Dammam Al Danah,,,26.42280266049113,50.02756174501244,,,,Dammam
EQUAL,4.4,290,restaurants,Dammam Corniche,,,26.3348294,50.13278330000001,,,,Dammam
EQUAL,4.5,120,restaurants,Al Khobar Gate,,,26.31992512572051,50.2168378509262,,,,Khobar
ERMINE,4.9,22,restaurants,Al Bayoniya Area,,,26.43522681593948,50.12642971719663,,,,Khobar
EUPHORIA Grilled burger,3.8,8,restaurants,King Fahd Park Dammam,,,26.400537,50.086266,,,,Dammam
EXTRA FILLET,5.0,1,restaurants,Central Dammam Al Danah,,,26.3737292,50.10255530000001,,,,Dammam
EXTRA SAUCE,3.0,2,restaurants,Central Dammam Al Danah,,,26.3737292,50.10255530000001,,,,Dammam
EXTRA SAUCE,3.0,2,restaurants,Aramco Residential Compound,,,26.2998982,50.1814389,,,,Dhahran
Earth Bar,4.4,390,restaurants,Central Dammam Al Danah,,,26.339333,50.1526335,,,,Dammam
Earth Bowlz,4.3,99,restaurants,Dhahran Sports Club,,,26.30464814461405,50.16911719583684,,,,Dhahran
Earth Bowlz,4.1,125,restaurants,Jubail Fish Market,,,27.1293898,49.5692197,,,,Jubail
Earth Bowlz,4.3,49,restaurants,Tamimi Markets Khobar,,,26.2988125,50.2235625,,,,Khobar
East N West,4.2,332,restaurants,Jubail Industrial City,,,27.012752,49.657935,,,,Jubail
East and West Restaurant,4.0,1514,Pakistani restaurant,"طريق الملك فهد, Jubail City Center, Al Jubail 35514, Saudi Arabia",+966 13 362 0812,http://www.facebook.com/eastnwest1,27.0126236,49.6579852,true,false,false,Jubail
Eastern Grape Leaves,4.7,71,restaurants,East Dammam Al Adamah,,,26.4160656,50.11488449999999,,,,Dammam
Eastern Grape Leaves,4.4,127,restaurants,King Fahd University of Petroleum and Minerals,,,26.33978729999999,50.15179129999999,,,,Dhahran
Eastern Grape Leaves,4.3,53,restaurants,South Khobar Area,,,26.2101874,50.2083597,,,,Khobar
Eat & Pack,5.0,3,restaurants,Dhahran Expo Area,,,26.267366,50.21386929999999,,,,Dhahran
Effect Coffee,5.0,9,restaurants,Prince Mohammed Bin Fahd University,,,26.2974696,50.1785601,,,,Khobar
Egyptian Fattah Restaurant,3.3,49,restaurants,Al Waha District,,,26.4377648,50.05692109999999,,,,Dammam
Eiha Coffee,4.0,33,restaurants,Jubail University College,,,26.48128720158362,50.04657480859832,,,,Jubail
Einab waw,4.4,25,restaurants,Al Waha District,,,26.41395249999999,50.1202176,,,,Dammam
El Artisano,0.0,0,restaurants,Central Dammam Al Danah,,,26.4382679,50.11542479999999,,,,Dammam
El Hijazi Liver,4.6,170,restaurants,Al Waha District,,,26.4065025,50.1076298,,,,Dammam
El Hijazi Liver,4.3,214,restaurants,Dhahran Mall,,,26.27027,50.186803,,,,Dhahran
El Hijazi Liver,4.4,163,restaurants,Al Khobar Promenade,,,26.3629964,50.0704377,,,,Khobar
El TACORIA,4.6,101,restaurants,Al Khobar Gate,,,26.3003797619294,50.1832212144722,,,,Khobar
Elephant Cafe,4.7,121,restaurants,Jubail Fish Market,,,27.16381089999999,49.5779716,,,,Jubail
Elephant Cafe,4.5,104,restaurants,Al Khobar Gate,,,26.30983906008182,50.21644381349184,,,,Khobar
Emerat Burger & Broasted,2.3,3,restaurants,South Khobar Area,,,26.2764953,50.19179519999999,,,,Khobar
Emperor Juices,4.2,98,restaurants,Central Dammam Al Danah,,,26.409736,50.057277,,,,Dammam
Empire,3.7,3,restaurants,Al Khobar Promenade,,,26.2933932,50.18115419999999,,,,Khobar
Empire Cinemas,4.5,60,restaurants,Al Khobar Promenade,,,26.29349869835483,50.18092198717193,,,,Khobar
Empire Restaurant and Catering,5.0,2,Restaurant,"4521 Ibn Ishaq, Al Souq, 8317, Dammam 32242, Saudi Arabia",,,26.4400998,50.1070849,,,,Dammam
Enab Beirut,5.0,4,restaurants,Al Waha District,,,26.366694,50.17734680000001,,,,Dammam
Enabah,4.5,588,restaurants,Dhahran Expo Area,,,26.30364369999999,50.2049785,,,,Dhahran
Enabah,4.3,449,restaurants,Jubail Industrial City,,,26.9982162,49.6603945,,,,Jubail
Enabah,4.4,815,restaurants,Al Khobar Promenade,,,26.3812782,50.056954,,,,Khobar
Engineering Maesub,4.4,272,restaurants,Dhahran Sports Club,,,26.32664949999999,50.16708920000001,,,,Dhahran
Engineering Maesub,4.1,340,restaurants,Jubail University College,,,26.464869,50.032113,,,,Jubail
Engineering Maesub,3.9,100,restaurants,Tamimi Markets Khobar,,,26.3145014,50.2237383,,,,Khobar
Ennabi Grill,4.5,416,restaurants,Dammam Corniche,,,26.462451,50.122162,,,,Dammam
Ennabi Grill,4.3,253,restaurants,Dhahran Sports Club,,,26.29969983649468,50.1749453134918,,,,Dhahran
Ennabi Grill,4.2,602,restaurants,Jubail Industrial City,,,27.000049,49.660037,,,,Jubail
Ennabi Grill,4.4,478,restaurants,Al Rakah,,,26.361864,50.197003,,,,Khobar
Enrich,0.0,0,restaurants,Al Khobar Promenade,,,26.28403177580378,50.21062385376234,,,,Khobar
Ensalada,4.6,117,restaurants,Central Dammam Al Danah,,,26.45216441750255,50.08066393928681,,,,Dammam
Epic Burger,4.6,167,restaurants,Dhahran Sports Club,,,26.29883561835295,50.17841646322937,,,,Dhahran
Erous dimashq,5.0,2,restaurants,West Dammam Al Faisaliyah,,,26.4167782,50.0268286,,,,Dammam
Estath Al Shawarma,4.4,398,restaurants,Jubail University College,,,26.5208125,49.9986875,,,,Jubail
Ether,5.0,1,restaurants,Al Bayoniya Area,,,26.4351411,50.1263594,,,,Khobar
Everyday Coffee Roastery,4.3,1819,restaurants,West Dammam Al Faisaliyah,,,26.4198889,50.0331111,,,,Dammam
Everyday Coffee Roastery,4.4,1063,restaurants,Aramco Residential Compound,,,26.3497134,50.1327255,,,,Dhahran
Everyday Coffee Roastery,4.4,994,restaurants,South Khobar Area,,,26.2699167,50.2131667,,,,Khobar
Evra chocolate,4.7,15,restaurants,Al Khobar Promenade,,,26.4382679,50.11542479999999,,,,Khobar
F & B Burger,4.2,163,restaurants,Jubail Fish Market,,,27.151159,49.56342,,,,Jubail
FADECO,5.0,1,restaurants,Al Bayoniya Area,,,26.4050586,50.132257,,,,Khobar
FAHDA,4.5,23,restaurants,West Dammam Al Faisaliyah,,,26.43526746847904,50.12641447301635,,,,Dammam
FAHDA,4.5,15,restaurants,King Fahd University of Petroleum and Minerals,,,26.2836408651808,50.18847692817229,,,,Dhahran
FARTAKA,4.2,51,restaurants,Al Khobar Promenade,,,26.42185705083376,50.07354100495837,,,,Khobar
FISH BASKET,4.5,19,restaurants,Dhahran Sports Club,,,26.2089277,50.1881705,,,,Dhahran
FISHPY Seafood restaurant .مطعم فيشبي للمأكولات البحرية,4.3,385,Restaurant,"حي, Alnuman Ibn Harithah St, Al Jisr, Al Khobar 34227, Saudi Arabia",+966 50 789 0023,,26.2009041,50.210404,true,false,true,Khobar
FLIP,4.3,1079,restaurants,Jubail Fish Market,,,27.12381181152756,49.55138568584442,,,,Jubail
FOOD GATE RESTAURANT,4.2,5,Kerala restaurant,"King Abdul Aziz Rd, Opposite Sony Masjid, Port road, Al Jubail 35514, Saudi Arabia",+966 50 996 3658,,27.0148777,49.6611152,true,false,false,Jubail
FREE MOMENT,4.2,5,restaurants,Dhahran Sports Club,,,26.38363933392285,50.09667579695892,,,,Dhahran
FRESH FISH SEAFOOD RESTAURANT,3.8,57,restaurants,West Dammam Al Faisaliyah,,,26.42133591428486,50.03498974418029,,,,Dammam
FRN,4.3,189,restaurants,West Dammam Al Faisaliyah,,,26.3954092,50.0412659,,,,Dammam
FRN,4.2,216,restaurants,King Fahd University of Petroleum and Minerals,,,26.3059418,50.18421190000001,,,,Dhahran
FRYD,4.0,161,restaurants,Dammam Corniche,,,26.4513635,50.1284574,,,,Dammam
FRYKIT,4.2,288,restaurants,King Fahd Park Dammam,,,26.4677963,50.0592082,,,,Dammam
Fahed restaurant and coffee shop,4.7,187,Breakfast restaurant,"Alnuman Ibn Harithah St, Al Tahliyah, Al Khobar 34717, Saudi Arabia",+966 13 823 7770,https://instagram.com/alfahadcoffee00?igshid=YmMyMTA2M2Y=,26.2012373,50.1971963,true,true,true,Khobar
Fairouz Chapati,4.6,161,restaurants,King Fahd University of Petroleum and Minerals,,,26.287889,50.208384,,,,Dhahran
Fajita Station,3.7,32,restaurants,Prince Mohammed Bin Fahd University,,,26.3048533,50.1698083,,,,Khobar
Fajr Alsham,3.9,34,restaurants,King Fahd Park Dammam,,,26.32930529999999,50.0043859,,,,Dammam
Fakhr Al Dahiya Restaurant,3.9,99,restaurants,King Fahd Park Dammam,,,26.4228384,49.9992363,,,,Dammam
Fakihat Aljubail for Juices,4.1,9,restaurants,Jubail Industrial City,,,26.98687611539917,49.65709846137694,,,,Jubail
Falaafel And Shawarma Alaa Kayfik,4.4,109,restaurants,Dhahran Mall,,,26.208705,50.208118,,,,Dhahran
Falafel & Co,4.6,102,restaurants,Dhahran Sports Club,,,26.29972238172141,50.17357742579497,,,,Dhahran
Falafel Al Zad Al Arabi,4.3,121,restaurants,Dhahran Mall,,,26.3712793,50.0861263,,,,Dhahran
Falafel Aldemashqiah,4.2,8,restaurants,Al Khobar Promenade,,,26.420415,50.04796864603271,,,,Khobar
Falafel Amo Basil,4.7,102,restaurants,King Fahd Park Dammam,,,26.3639407,50.0710184,,,,Dammam
Falafel Araf,0.0,0,restaurants,West Dammam Al Faisaliyah,,,26.4920699,50.0456295,,,,Dammam
Falafel Dam,4.1,97,restaurants,West Dammam Al Faisaliyah,,,26.3768259,50.0609926,,,,Dammam
Falafel Dam,4.5,354,restaurants,Aramco Residential Compound,,,26.3224542,50.15559499999999,,,,Dhahran
Falafel Damascus,4.7,34,restaurants,Central Khobar Area,,,26.297522,50.195126,,,,Khobar
Falafel Fanar,4.2,109,restaurants,Jubail Fish Market,,,27.096639,49.5440877,,,,Jubail
Falafel Gate,4.1,21,restaurants,King Fahd Park Dammam,,,26.3598157,50.07409039999999,,,,Dammam
Falafel Haretna  Altaybein,4.2,69,restaurants,Central Dammam Al Danah,,,26.433745,50.0262821,,,,Dammam
Falafel Jouman,3.0,1,restaurants,Dammam Corniche,,,26.37122924862441,50.03392634560917,,,,Dammam
Falafel Maka Al Mukarramah,3.4,9,restaurants,Al Waha District,,,26.4154489,50.05229929999999,,,,Dammam
Falafel O Bss,4.4,42,restaurants,Jubail Industrial City,,,26.987511,49.657493,,,,Jubail
Falafel Pie,4.4,28,restaurants,West Dammam Al Faisaliyah,,,26.45552329988909,50.11876517486878,,,,Dammam
Falafel Pie,4.6,747,restaurants,Dhahran Sports Club,,,26.3222882,50.1574585,,,,Dhahran
Falafel Pie,4.0,21,restaurants,Jubail University College,,,26.47034704501715,50.04537412936097,,,,Jubail
Falafel Site,3.8,40,restaurants,East Dammam Al Adamah,,,26.4681083,50.0920746,,,,Dammam
Falafel Site,4.4,51,restaurants,Al Khobar Promenade,,,26.4153346,50.1172996,,,,Khobar
Falafel Tahbisha Misria,3.1,21,restaurants,West Dammam Al Faisaliyah,,,26.44464347248152,49.99613922257092,,,,Dammam
Falafel Themar,4.0,164,restaurants,King Fahd Park Dammam,,,26.3512223,50.0182961,,,,Dammam
Falafel Themar,4.2,281,restaurants,King Fahd University of Petroleum and Minerals,,,26.3807992,50.0569249,,,,Dhahran
Falafel Yasmine Sham,4.3,116,restaurants,West Dammam Al Faisaliyah,,,26.441588,50.081752,,,,Dammam
Falafel Yasmine Sham,4.4,254,restaurants,King Fahd University of Petroleum and Minerals,,,26.2785737,50.1853986,,,,Dhahran
Falafel rayhanh,3.0,2,restaurants,Al Waha District,,,26.402705,50.051471,,,,Dammam
Falafel saharg alsham,4.1,20,restaurants,Al Waha District,,,26.3552277,50.0477068,,,,Dammam
Falafel zarzour,5.0,1,restaurants,Al Khobar Promenade,,,26.4349383,50.079547,,,,Khobar
Faqsah فقسة,,,Breakfast restaurant,"43WR+9H6, Dhahran 34754, Saudi Arabia",,,26.145981,50.091053,true,false,true,Dhahran
Faradis,4.4,31,restaurants,Aramco Residential Compound,,,26.2183125,50.2091875,,,,Dhahran
Farah Afandina,4.5,75,restaurants,Central Dammam Al Danah,,,26.4384426,50.1277943,,,,Dammam
Farah Afandina,4.7,125,restaurants,Al Khobar Promenade,,,26.4375209,50.0648545,,,,Khobar
Fareej AlBaja,4.3,48,restaurants,King Fahd Park Dammam,,,26.4644206,50.04864560000001,,,,Dammam
Fares Al Forsan Restaurant and Mandi,4.3,21,restaurants,Tamimi Markets Khobar,,,26.2736255,50.19494679999999,,,,Khobar
Farhan Restaurant,3.9,411,Restaurant,"XJXW+2PX, Jubail City Center, Al Jubail 35514, Saudi Arabia",+966 50 148 4367,,26.9976247,49.6468512,true,true,false,Jubail
Farida,4.4,42,restaurants,Jubail Fish Market,,,27.159586,49.541687,,,,Jubail
Farouj Al Akabir,4.3,1293,restaurants,Al Waha District,,,26.4699541,50.0585557,,,,Dammam
Fast food restaurant,3.8,47,Restaurant,"شارع 67، مدينة, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",,,26.2452083,49.9815758,true,false,true,Dhahran
Fatafeet AlSker,0.0,0,restaurants,Central Dammam Al Danah,,,26.3676953,50.0578987,,,,Dammam
Fatayir Alaryaf,4.3,6,restaurants,Dhahran Sports Club,,,26.20772096632074,50.18871607486877,,,,Dhahran
Fatira Way,4.4,27,restaurants,Central Dammam Al Danah,,,26.4065123,50.0136397,,,,Dammam
Fatira w kabab,5.0,1,restaurants,King Fahd Park Dammam,,,26.3350095,50.0123151,,,,Dammam
Fatoor AlTaibeen,4.1,4009,Breakfast restaurant,"King Khalid Rd, Al Tahliyah, Al Khobar 34716, Saudi Arabia",+966 53 287 6606,https://instagram.com/f6oor_al6aibeen,26.1861915,50.1864358,true,false,true,Khobar
Fatoosh,4.5,12,restaurants,Dammam Corniche,,,26.400369,50.117752,,,,Dammam
Fatoosh,4.6,25,restaurants,Al Khobar Gate,,,26.304786,50.169829,,,,Khobar
Fattah and Snobar,4.2,1229,restaurants,Al Waha District,,,26.455162,50.097016,,,,Dammam
Fattah and Snobar,4.1,644,restaurants,Al Khobar Promenade,,,26.32017778158022,50.22255972698364,,,,Khobar
Fawaal Sahm Aljanub,3.6,269,restaurants,Central Dammam Al Danah,,,26.42247,50.0370863,,,,Dammam
Fawal  Altaayif,4.0,221,restaurants,West Dammam Al Faisaliyah,,,26.4145609,50.0528717,,,,Dammam
Fawal Abo Azooz,4.3,1247,restaurants,King Fahd Park Dammam,,,26.3781185,50.05989899999999,,,,Dammam
Fawal Abo Azooz,4.4,1506,restaurants,Central Khobar Area,,,26.288869,50.188086,,,,Khobar
Fawal Al Taif,4.4,55,restaurants,West Dammam Al Faisaliyah,,,26.4584709,50.051009,,,,Dammam
Fawal Naseem Al-Sabah,3.5,87,restaurants,East Dammam Al Adamah,,,26.42249110848576,50.03706716548669,,,,Dammam
Fawal Palestin,4.6,37,restaurants,West Dammam Al Faisaliyah,,,26.437615,50.1291045,,,,Dammam
Fawal Palestin,4.5,65,restaurants,Aramco Residential Compound,,,26.3258291,50.1666773,,,,Dhahran
Fawal Ruyuq Alttayif,3.8,120,restaurants,West Dammam Al Faisaliyah,,,26.4145609,50.0528717,,,,Dammam
Fawal Taif,4.0,85,restaurants,Al Waha District,,,26.4329213,50.0447709,,,,Dammam
Fawal Taj Aldeira,4.1,114,restaurants,King Fahd University of Petroleum and Minerals,,,26.27505095935166,50.19100238650818,,,,Dhahran
Fawala Al Hilal,4.3,97,restaurants,Central Dammam Al Danah,,,26.3637945,50.199433,,,,Dammam
Fawala Al Hilal,4.4,116,restaurants,Al Khobar Gate,,,26.28627380000001,50.2138309,,,,Khobar
Fayrouz All Day Dining Restaurant,4.1,25,Restaurant,"Prince Mohammed Bin Fahd Road, Al Mazruiyah, Dammam 32414, Saudi Arabia",+966 13 834 5555,http://www.sheratondammam.com/,26.4528526,50.120561,true,false,false,Dammam
Fayrouz East,4.1,55,restaurants,Al Khobar Promenade,,,26.407201,50.059589,,,,Khobar
Fayrouz Grapes,4.9,14,restaurants,Central Dammam Al Danah,,,26.4114648,50.0326456,,,,Dammam
Fiber,4.3,43,restaurants,Al Khobar Gate,,,26.3034519,50.2236298,,,,Khobar
Fidda Logimat,4.6,240,restaurants,West Dammam Al Faisaliyah,,,26.453867,50.096669,,,,Dammam
Fiesta mexico,4.9,10,restaurants,Dhahran Sports Club,,,26.4006039,50.11738620000001,,,,Dhahran
Fika,4.7,217,restaurants,Jubail University College,,,26.47595014514627,50.04668934166411,,,,Jubail
Fillfilah,4.0,616,restaurants,Al Waha District,,,26.40312964830967,50.0384198,,,,Dammam
Fillfilah,4.3,479,restaurants,Aramco Residential Compound,,,26.269267,50.189322,,,,Dhahran
Fillfilah,4.3,474,restaurants,Al Khobar Promenade,,,26.323259,50.163227,,,,Khobar
Finca,2.0,1,restaurants,King Fahd Park Dammam,,,26.3513901,50.0439636,,,,Dammam
Finca,3.5,4,restaurants,Dhahran Mall,,,26.2869042,50.1907086,,,,Dhahran
Firdaus Restaurant Pakistani مطعم فردوس باكستاني,4.1,349,Restaurant,"F333+MXH, Al Muhammadiyah, Dammam 32432, Saudi Arabia",+966 54 430 2635,,26.4541786,50.0549988,true,false,true,Dammam
Fire Grill,3.9,263,restaurants,Al Waha District,,,26.460296,50.120979,,,,Dammam
Fire Grill,4.2,394,restaurants,Dhahran Sports Club,,,26.30448944964599,50.16925667070561,,,,Dhahran
Fire Grill,4.3,281,restaurants,Al Khobar Gate,,,26.2990426,50.2231826,,,,Khobar
Fish Face,4.3,91,restaurants,Al Khobar Promenade,,,26.30761564983292,50.18061089881134,,,,Khobar
Fish Market Restaurant,4.5,2,restaurants,Dhahran Sports Club,,,26.32261644648401,50.2184066251659,,,,Dhahran
Fishawi,4.5,24,restaurants,Al Waha District,,,26.4043125,50.0546875,,,,Dammam
Fisher Net,4.4,155,restaurants,Central Dammam Al Danah,,,26.421412,50.026615,,,,Dammam
Fit House,4.2,242,restaurants,Al Waha District,,,26.39472666296555,50.08630067361067,,,,Dammam
Fit House,4.5,506,restaurants,Dhahran Sports Club,,,26.299461,50.174351,,,,Dhahran
